agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
key-west-transit-322,Key West Transit,F,44.7,2026-07-06,stale,-539,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
pasco-county-public-transportation,Pasco County Public Transportation,F,45.3,2026-07-06,stale,-1101,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
pasco-county-public-transportation-340,Pasco County Public Transportation,F,45.3,2026-07-06,stale,-1101,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
escambia-county-area-transit-ecat,Escambia County Area Transit (ECAT),F,46.7,2026-07-06,stale,-1343,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
escambia-county-area-transit-ecat-335,Escambia County Area Transit (ECAT),F,46.7,2026-07-06,stale,-1343,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
gainesville-regional-transit-system-2412,Gainesville Regional Transit System,F,47.6,2026-07-06,lapsed,-323,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
gowal,GoWal,F,47.6,2026-07-06,stale,-1070,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
citrus-county-transit-2257,Citrus County Transit,F,48.4,2026-07-06,stale,-552,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
collier-area-transit-cat-2259,Collier Area Transit (CAT),F,49.2,2026-07-06,expiring_soon,15,yes,Service data expires in 15 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
lake-county-connection,Lake County Connection,F,49.6,2026-07-06,stale,-2268,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
hernando-county-transit-thebus,Hernando County Transit (TheBus),F,50.2,2026-07-06,stale,-3473,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
hernando-county-transit-thebus-341,Hernando County Transit (TheBus),F,50.2,2026-07-06,stale,-3473,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
emerald-coast-rider-ecr,Emerald Coast Rider (ECR),F,51.9,2026-07-06,stale,-3657,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
emerald-coast-rider-ecr-336,Emerald Coast Rider (ECR),F,51.9,2026-07-06,stale,-3657,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
bay-town-trolley,Bay Town Trolley,F,53.3,2026-07-06,lapsed,-218,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
bay-town-trolley-337,Bay Town Trolley,F,53.3,2026-07-06,lapsed,-218,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
suntran-343,SunTran,F,54.6,2026-07-06,stale,-704,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
central-florida-regional-transit-authority-lynx,Central Florida Regional Transit Authority (LYNX),F,55.9,2026-07-06,current,33,yes,Service data expires in 33 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
starmetro,StarMetro,F,56.8,2026-07-06,stale,-673,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
starmetro-344,StarMetro,F,56.8,2026-07-06,stale,-673,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
hillsborough-area-regional-transit-hart,Hillsborough Area Regional Transit (HART),F,57.0,2026-07-06,current,40,yes,Service data expires in 40 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
sanford-trolley,Sanford Trolley,F,57.0,2026-07-06,stale,-1648,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
manatee-county-area-transit-2258,Manatee County Area Transit,C,74.3,2026-07-06,current,333,yes,Score changed sharply on 2026-07-02,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
broward-county-transit,Broward County Transit,A,90.4,2026-07-06,current,82,yes,Service window shortened unexpectedly on 2026-07-02,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
citrus-county-transit,Citrus County Transit,F,26.2,2026-06-27,unknown,,no,,Add feed_start_date and feed_end_date to feed_info.txt and include calendar end dates in your export.,
lakexpress,LakeXpress,F,26.2,2026-06-27,unknown,,no,,Add feed_start_date and feed_end_date to feed_info.txt and include calendar end dates in your export.,
miami-dade-transit,Miami-Dade Transit,F,26.2,2026-06-27,unknown,,no,,Add feed_start_date and feed_end_date to feed_info.txt and include calendar end dates in your export.,
sarasota-county-area-transit-scat,Sarasota County Area Transit (SCAT),F,51.1,2026-07-06,current,1089,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
sarasota-county-area-transit-scat-348,Sarasota County Area Transit (SCAT),F,51.1,2026-07-06,current,1089,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
leetran,LeeTran,D,66.7,2026-07-06,current,135,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
palm-tran,Palm Tran,D,66.8,2026-07-06,current,75,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
south-florida-regional-transportation-authority-tri-rail,South Florida Regional Transportation Authority (Tri-Rail),D,67.4,2026-07-06,current,507,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
i-ride-trolley-i-ride,I-RIDE Trolley (I-RIDE),D,69.5,2026-07-06,current,8580,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
usf-bull-runner,USF Bull Runner,C,70.2,2026-07-06,current,1639,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
city-of-miami-beach,City of Miami Beach,C,72.0,2026-07-06,current,179,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
city-of-miami-gardens,City of Miami Gardens,C,77.2,2026-07-06,current,179,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
lake-county-connection-2255,Lake County Connection,C,77.4,2026-07-06,current,86,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
brightline-trains-llc,Brightline Trains LLC,C,79.6,2026-07-06,current,298,no,,Review the rule documentation for 'invalid_phone_number' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
florida-department-of-transportation-sunrail,Florida Department of Transportation (SunRail),A,91.9,2026-07-06,current,178,no,,Add feed_info.txt with feed_start_date and feed_end_date to your export.,
gulf-islands-national-seashore,Pensacola Bay City Ferry,A,96.5,2026-07-06,current,117,no,,Check the flagged stops' coordinates and the route shape in your scheduling software; re-snap whichever is misplaced.,
dry-tortugas-national-park,DRTO Ferry Service,A,99.8,2026-07-06,current,117,no,,Review the rule documentation for 'big_gap_in_service' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
